region_code,number_prefix,is_geographic,is_mobile,is_satellite
PL,4854232,1,0,0
PL,48958389,1,0,0
PL,48683621,1,0,0
PL,48422127,1,0,0
PL,4834387,1,0,0
PL,4814676,1,0,0
PL,483991,1,0,0
PL,48777999,1,0,0
PL,48257531,1,0,0
PL,48328046,1,0,0
PL,4852361,1,0,0
PL,48413829,1,0,0
PL,4812661,1,0,0
PL,48413126,1,0,0
PL,48577,0,1,0
PL,48123339,1,0,0
PL,487299,0,1,0
PL,48777888,1,0,0
PL,48718045,1,0,0
PL,4822770,1,0,0
PL,48632122,1,0,0
PL,48552313,1,0,0
PL,48343119,1,0,0
PL,48817501,1,0,0
PL,48433341,1,0,0
PL,48757816,1,0,0
PL,48655118,1,0,0
PL,48483344,1,0,0
PL,4855623,1,0,0
PL,48633082,1,0,0
PL,4861610,1,0,0
PL,48818826,1,0,0
PL,48426142,1,0,0
PL,482283,1,0,0
PL,48236982,1,0,0
PL,48126635,1,0,0
PL,4824444,1,0,0
PL,48611111,1,0,0
PL,4829646,1,0,0
PL,4822303,1,0,0
PL,48768402,1,0,0
PL,485876,1,0,0
PL,4848381,1,0,0
PL,4874662,1,0,0
PL,48774862,1,0,0
PL,48586212,1,0,0
PL,48228885,1,0,0
PL,48598475,1,0,0
PL,48225617,1,0,0
PL,48123751,1,0,0
PL,48587761,1,0,0
PL,48656145,1,0,0
PL,48423002,1,0,0
PL,48418016,1,0,0
PL,48718013,1,0,0
PL,48564725,1,0,0
PL,48326431,1,0,0
PL,48175822,1,0,0
PL,48768432,1,0,0
PL,48774250,1,0,0
PL,48326740,1,0,0
PL,48158478,1,0,0
PL,48856523,1,0,0
PL,48846166,1,0,0
PL,48124141,1,0,0
PL,48957111,1,0,0
PL,4852585,1,0,0
PL,48877342,1,0,0
PL,4859714,1,0,0
PL,48846270,1,0,0
PL,48178721,1,0,0
PL,48177416,1,0,0
PL,48774038,1,0,0
PL,48655454,1,0,0
PL,48297461,1,0,0
PL,48768717,1,0,0
PL,48846823,1,0,0
PL,4822772,1,0,0
PL,48586621,1,0,0
PL,48800903,1,0,0
PL,48717550,1,0,0
PL,4858512,1,0,0
PL,4822829,1,0,0
PL,48488027,1,0,0
PL,4841344,1,0,0
PL,4854233,1,0,0
PL,48957123,1,0,0
PL,48236978,1,0,0
PL,48488022,1,0,0
PL,4858520,1,0,0
PL,48146664,1,0,0
PL,48774034,1,0,0
PL,48483699,1,0,0
PL,4895733,1,0,0
PL,48552422,1,0,0
PL,48523163,1,0,0
PL,48182612,1,0,0
PL,48952222,1,0,0
PL,4889538,1,0,0
PL,48914723,1,0,0
PL,48225279,1,0,0
PL,48778021,1,0,0
PL,48566529,1,0,0
PL,48486220,1,0,0
PL,48957494,1,0,0
PL,48632164,1,0,0
PL,48146532,1,0,0
PL,4884534,1,0,0
PL,48815555,1,0,0
PL,48327075,1,0,0
PL,48326421,1,0,0
PL,48717376,1,0,0
PL,48483339,1,0,0
PL,48833569,1,0,0
PL,48486298,1,0,0
PL,48523592,1,0,0
PL,48413666,1,0,0
PL,48798,0,1,0
PL,48748015,1,0,0
PL,4856695,1,0,0
PL,4872981,0,1,0
PL,48338779,1,0,0
PL,48412549,1,0,0
PL,4856494,1,0,0
PL,48588033,1,0,0
PL,4894316,1,0,0
PL,48348011,1,0,0
PL,48134301,1,0,0
PL,48846835,1,0,0
PL,4832225,1,0,0
PL,4877557,1,0,0
PL,48122004,1,0,0
PL,48825721,1,0,0
PL,48632627,1,0,0
PL,48327927,1,0,0
PL,48134963,1,0,0
PL,4822856,1,0,0
PL,48616007,1,0,0
PL,48486241,1,0,0
PL,48846152,1,0,0
PL,48412673,1,0,0
PL,48422744,1,0,0
PL,48632802,1,0,0
PL,48338472,1,0,0
PL,48226153,1,0,0
PL,48324695,1,0,0
PL,48297511,1,0,0
PL,48876193,1,0,0
PL,48324330,1,0,0
PL,48158022,1,0,0
PL,48167328,1,0,0
PL,48756142,1,0,0
PL,48226600,1,0,0
PL,4858668,1,0,0
PL,48568013,1,0,0
PL,48146439,1,0,0
PL,48225523,1,0,0
PL,48236613,1,0,0
PL,48433000,1,0,0
PL,48838881,1,0,0
PL,48326775,1,0,0
PL,48178534,1,0,0
PL,4859842,1,0,0
PL,4848682,1,0,0
PL,48412002,1,0,0
PL,48486240,1,0,0
PL,48236642,1,0,0
PL,48627843,1,0,0
PL,48618846,1,0,0
PL,48158462,1,0,0
PL,48257931,1,0,0
PL,48226562,1,0,0
PL,4895714,1,0,0
PL,48242424,1,0,0
PL,48422259,1,0,0
PL,4832731,1,0,0
PL,48947474,1,0,0
PL,48748177,1,0,0
PL,4887569,1,0,0
PL,48718057,1,0,0
PL,48856756,1,0,0
PL,48295940,1,0,0
PL,4822746,1,0,0
PL,48823082,1,0,0
PL,48814724,1,0,0
PL,4841332,1,0,0
PL,48948020,1,0,0
PL,48323161,1,0,0
PL,4812201,1,0,0
PL,48627326,1,0,0
PL,4832301,1,0,0
PL,4885716,1,0,0
PL,48848014,1,0,0
PL,48226470,1,0,0
PL,48896498,1,0,0
PL,48773083,1,0,0
PL,48895190,1,0,0
PL,48815018,1,0,0
PL,482249,1,0,0
PL,48683866,1,0,0
PL,48913287,1,0,0
PL,48914242,1,0,0
PL,48422142,1,0,0
PL,48338485,1,0,0
PL,48542805,1,0,0
PL,48226626,1,0,0
PL,48943616,1,0,0
PL,48542655,1,0,0
PL,4822763,1,0,0
PL,48628015,1,0,0
PL,4858527,1,0,0
PL,48172768,1,0,0
PL,48943664,1,0,0
PL,48343882,1,0,0
PL,48122133,1,0,0
PL,48326688,1,0,0
PL,48226585,1,0,0
PL,486992,0,1,0
PL,48915555,1,0,0
PL,48862111,1,0,0
PL,48146751,1,0,0
PL,48123336,1,0,0
PL,48236932,1,0,0
PL,48957529,1,0,0
PL,48413003,1,0,0
PL,4861291,1,0,0
PL,4812380,1,0,0
PL,48166429,1,0,0
PL,4844801,1,0,0
PL,48544273,1,0,0
PL,48338633,1,0,0
PL,4841273,1,0,0
PL,48818659,1,0,0
PL,48542856,1,0,0
PL,48768196,1,0,0
PL,48833572,1,0,0
PL,4861882,1,0,0
PL,48146540,1,0,0
PL,48528011,1,0,0
PL,4812619,1,0,0
PL,48236846,1,0,0
PL,4818352,1,0,0
PL,48598149,1,0,0
PL,4842639,1,0,0
PL,4816621,1,0,0
PL,48774050,1,0,0
PL,48422755,1,0,0
PL,48817815,1,0,0
PL,48627328,1,0,0
PL,48242524,1,0,0
PL,48413873,1,0,0
PL,48134201,1,0,0
PL,4832254,1,0,0
PL,48225597,1,0,0
PL,48898881,1,0,0
PL,48817521,1,0,0
PL,48598441,1,0,0
PL,48862198,1,0,0
PL,48257511,1,0,0
PL,48616166,1,0,0
PL,4894711,1,0,0
PL,48123573,1,0,0
PL,48858334,1,0,0
PL,48833121,1,0,0
PL,4852382,1,0,0
PL,48857156,1,0,0
PL,48224777,1,0,0
PL,48683331,1,0,0
PL,48862612,1,0,0
PL,4814692,1,0,0
PL,48124335,1,0,0
PL,4817745,1,0,0
PL,48566379,1,0,0
PL,48413001,1,0,0
PL,4834390,1,0,0
PL,48146224,1,0,0
PL,4812422,1,0,0
PL,48223082,1,0,0
PL,48323296,1,0,0
PL,48544545,1,0,0
PL,48542514,1,0,0
PL,48227641,1,0,0
PL,48226457,1,0,0
PL,4812353,1,0,0
PL,48947193,1,0,0
PL,4813434,1,0,0
PL,4889674,1,0,0
PL,48673070,1,0,0
PL,48878017,1,0,0
PL,4842719,1,0,0
PL,48552529,1,0,0
PL,48897677,1,0,0
PL,48323921,1,0,0
PL,4872987,0,1,0
PL,48326141,1,0,0
PL,48343106,1,0,0
PL,48614312,1,0,0
PL,4876750,1,0,0
PL,48228765,1,0,0
PL,48768404,1,0,0
PL,48413415,1,0,0
PL,48413849,1,0,0
PL,48618460,1,0,0
PL,48242523,1,0,0
PL,48412006,1,0,0
PL,48323170,1,0,0
PL,48123575,1,0,0
PL,48173331,1,0,0
PL,48126254,1,0,0
PL,4891578,1,0,0
PL,4877482,1,0,0
PL,48815244,1,0,0
PL,4887423,1,0,0
PL,48322396,1,0,0
PL,48914604,1,0,0
PL,4854239,1,0,0
PL,4871765,1,0,0
PL,48778022,1,0,0
PL,48525871,1,0,0
PL,48633067,1,0,0
PL,48856774,1,0,0
PL,48483340,1,0,0
PL,4862589,1,0,0
PL,48226999,1,0,0
PL,48683625,1,0,0
PL,48746261,1,0,0
PL,48843070,1,0,0
PL,48226064,1,0,0
PL,485794293,1,0,0
PL,4871381,1,0,0
PL,48177425,1,0,0
PL,48166426,1,0,0
PL,48226156,1,0,0
PL,48673571,1,0,0
PL,48893001,1,0,0
PL,4878027,0,1,0
PL,48158014,1,0,0
PL,486991,0,1,0
PL,48225278,1,0,0
PL,48322245,1,0,0
PL,4832508,1,0,0
PL,48875234,1,0,0
PL,48413175,1,0,0
PL,48895449,1,0,0
PL,48257463,1,0,0
PL,48221188,1,0,0
PL,48943147,1,0,0
PL,4858580,1,0,0
PL,48833574,1,0,0
PL,48616143,1,0,0
PL,48833124,1,0,0
PL,48618831,1,0,0
PL,48598446,1,0,0
PL,48683914,1,0,0
PL,48338639,1,0,0
PL,4832287,1,0,0
PL,48627346,1,0,0
PL,48918174,1,0,0
PL,48447128,1,0,0
PL,48297712,1,0,0
PL,48862766,1,0,0
PL,48134220,1,0,0
PL,48148029,1,0,0
PL,48846276,1,0,0
PL,48846414,1,0,0
PL,4824387,1,0,0
PL,4884530,1,0,0
PL,48429420,1,0,0
PL,48412611,1,0,0
PL,48324391,1,0,0
PL,48552464,1,0,0
PL,48586800,1,0,0
PL,48683436,1,0,0
PL,48655065,1,0,0
PL,48767400,1,0,0
PL,48158567,1,0,0
PL,48426718,1,0,0
PL,48914355,1,0,0
PL,48874240,1,0,0
PL,4817717,1,0,0
PL,48486148,1,0,0
PL,4822821,1,0,0
PL,48957497,1,0,0
PL,4834317,1,0,0
PL,48618041,1,0,0
PL,4842215,1,0,0
PL,4816624,1,0,0
PL,48486771,1,0,0
PL,48178673,1,0,0
PL,48625854,1,0,0
PL,48146159,1,0,0
PL,4822649,1,0,0
PL,4822596,1,0,0
PL,4846839,1,0,0
PL,48525630,1,0,0
PL,48158366,1,0,0
PL,4845903,0,1,0
PL,48146726,1,0,0
PL,48778027,1,0,0
PL,486162,1,0,0
PL,48598588,1,0,0
PL,48122827,1,0,0
PL,4845954,0,1,0
PL,48825707,1,0,0
PL,48658011,1,0,0
PL,48748690,1,0,0
PL,48943648,1,0,0
PL,48486184,1,0,0
PL,48123858,1,0,0
PL,4894716,1,0,0
PL,48413352,1,0,0
PL,48222670,1,0,0
PL,48672813,1,0,0
PL,48233000,1,0,0
PL,48914524,1,0,0
PL,48797,0,1,0
PL,4862581,1,0,0
PL,4817788,1,0,0
PL,48846416,1,0,0
PL,48124518,1,0,0
PL,4877481,1,0,0
PL,48877343,1,0,0
PL,48128052,1,0,0
PL,48585959,1,0,0
PL,48333116,1,0,0
PL,48426714,1,0,0
PL,48221180,1,0,0
PL,4858778,1,0,0
PL,48326777,1,0,0
PL,48913916,1,0,0
PL,4815813,1,0,0
PL,48897663,1,0,0
PL,48225626,1,0,0
PL,4882592,1,0,0
PL,48656165,1,0,0
PL,48856564,1,0,0
PL,48446342,1,0,0
PL,48774052,1,0,0
PL,48868011,1,0,0
PL,48146482,1,0,0
PL,48748105,1,0,0
PL,48748888,1,0,0
PL,4865555,1,0,0
PL,48322095,1,0,0
PL,48856864,1,0,0
PL,48326391,1,0,0
PL,48468889,1,0,0
PL,48673062,1,0,0
PL,48257916,1,0,0
PL,48943446,1,0,0
PL,48338681,1,0,0
PL,48774242,1,0,0
PL,48672852,1,0,0
PL,48426115,1,0,0
PL,48548012,1,0,0
PL,48228542,1,0,0
PL,48322536,1,0,0
PL,48413350,1,0,0
PL,48323440,1,0,0
PL,48122126,1,0,0
PL,48692,0,1,0
PL,48438428,1,0,0
PL,48818262,1,0,0
PL,48753082,1,0,0
PL,48426242,1,0,0
PL,48658014,1,0,0
PL,48182001,1,0,0
PL,48818564,1,0,0
PL,48323051,1,0,0
PL,48172236,1,0,0
PL,48757833,1,0,0
PL,48523833,1,0,0
PL,48438723,1,0,0
PL,48833597,1,0,0
PL,4812633,1,0,0
PL,4844788,1,0,0
PL,48324771,1,0,0
PL,48328031,1,0,0
PL,48774205,1,0,0
PL,48122838,1,0,0
PL,4871741,1,0,0
PL,48422752,1,0,0
PL,48875213,1,0,0
PL,4812654,1,0,0
PL,48846213,1,0,0
PL,48486770,1,0,0
PL,48846187,1,0,0
PL,48328024,1,0,0
PL,4832313,1,0,0
PL,4869954,0,1,0
PL,48226452,1,0,0
PL,4852584,1,0,0
PL,4877457,1,0,0
PL,48333113,1,0,0
PL,486181,1,0,0
PL,48393939,1,0,0
PL,48825422,1,0,0
PL,48248011,1,0,0
PL,48391428,1,0,0
PL,48915627,1,0,0
PL,48146250,1,0,0
PL,48713003,1,0,0
PL,48236763,1,0,0
PL,4812617,1,0,0
PL,48862611,1,0,0
PL,4856681,1,0,0
PL,48897533,1,0,0
PL,48825772,1,0,0
PL,48957492,1,0,0
PL,48713861,1,0,0
PL,48914614,1,0,0
PL,48158304,1,0,0
PL,48856845,1,0,0
PL,48422268,1,0,0
PL,4814658,1,0,0
PL,48177784,1,0,0
PL,4832350,1,0,0
PL,486259,1,0,0
PL,48297674,1,0,0
PL,48947141,1,0,0
PL,48587762,1,0,0
PL,48564665,1,0,0
PL,48225974,1,0,0
PL,48166793,1,0,0
PL,48227417,1,0,0
PL,48236899,1,0,0
PL,48655472,1,0,0
PL,48257975,1,0,0
PL,48528131,1,0,0
PL,48585883,1,0,0
PL,4834377,1,0,0
PL,48158656,1,0,0
PL,48413177,1,0,0
PL,48597153,1,0,0
PL,4874845,1,0,0
PL,48258021,1,0,0
PL,4852372,1,0,0
PL,4832222,1,0,0
PL,48158762,1,0,0
PL,48833438,1,0,0
PL,48326727,1,0,0
PL,48298021,1,0,0
PL,48895500,1,0,0
PL,48446810,1,0,0
PL,48757811,1,0,0
PL,48323970,1,0,0
PL,48156449,1,0,0
PL,4825644,1,0,0
PL,4822541,1,0,0
PL,48566823,1,0,0
PL,48158716,1,0,0
PL,48768406,1,0,0
PL,48566518,1,0,0
PL,48756299,1,0,0
PL,48815700,1,0,0
PL,48856784,1,0,0
PL,48748713,1,0,0
PL,4861641,1,0,0
PL,4861881,1,0,0
PL,48585100,1,0,0
PL,4814888,1,0,0
PL,48328013,1,0,0
PL,4867345,1,0,0
PL,485794291,1,0,0
PL,48588010,1,0,0
PL,48757516,1,0,0
PL,4862741,1,0,0
PL,48684455,1,0,0
PL,4822760,1,0,0
PL,48178674,1,0,0
PL,48248452,1,0,0
PL,4822604,1,0,0
PL,4818263,1,0,0
PL,4877552,1,0,0
PL,48124134,1,0,0
PL,48768562,1,0,0
PL,48898016,1,0,0
PL,48877347,1,0,0
PL,4832459,1,0,0
PL,48326729,1,0,0
PL,48298020,1,0,0
PL,48915622,1,0,0
PL,48817105,1,0,0
PL,48221882,1,0,0
PL,48126205,1,0,0
PL,4812415,1,0,0
PL,48848880,1,0,0
PL,48632552,1,0,0
PL,4846897,1,0,0
PL,48748857,1,0,0
PL,4832628,1,0,0
PL,48627849,1,0,0
PL,48436595,1,0,0
PL,48611005,1,0,0
PL,48913911,1,0,0
PL,4818447,1,0,0
PL,48588030,1,0,0
PL,4817749,1,0,0
PL,48146775,1,0,0
PL,48483646,1,0,0
PL,48875686,1,0,0
PL,48757650,1,0,0
PL,48774607,1,0,0
PL,48597158,1,0,0
PL,48323372,1,0,0
PL,48815175,1,0,0
PL,4832351,1,0,0
PL,48618467,1,0,0
PL,48556677,1,0,0
PL,48228834,1,0,0
PL,48753754,1,0,0
PL,48583191,1,0,0
PL,48815611,1,0,0
PL,48875660,1,0,0
PL,48678881,1,0,0
PL,48614438,1,0,0
PL,48897164,1,0,0
PL,48158459,1,0,0
PL,48413074,1,0,0
PL,48564668,1,0,0
PL,48896111,1,0,0
PL,48585618,1,0,0
PL,48488024,1,0,0
PL,48585367,1,0,0
PL,488847,0,1,0
PL,48564664,1,0,0
PL,48566373,1,0,0
PL,48172239,1,0,0
PL,4861892,1,0,0
PL,48863072,1,0,0
PL,48228753,1,0,0
PL,4832621,1,0,0
PL,48556228,1,0,0
PL,48774233,1,0,0
PL,4862738,1,0,0
PL,48146231,1,0,0
PL,48763082,1,0,0
PL,48616161,1,0,0
PL,48913269,1,0,0
PL,48323911,1,0,0
PL,4894365,1,0,0
PL,48343743,1,0,0
PL,48777070,1,0,0
PL,48225591,1,0,0
PL,48323920,1,0,0
PL,48825719,1,0,0
PL,48225366,1,0,0
PL,48815162,1,0,0
PL,48438259,1,0,0
PL,4812639,1,0,0
PL,48757770,1,0,0
PL,48413943,1,0,0
PL,48326200,1,0,0
PL,48123576,1,0,0
PL,48586214,1,0,0
PL,48243813,1,0,0
PL,48618046,1,0,0
PL,48227427,1,0,0
PL,48693,0,1,0
PL,48914391,1,0,0
PL,48158212,1,0,0
PL,48178601,1,0,0
PL,48857380,1,0,0
PL,48833512,1,0,0
PL,48128045,1,0,0
PL,48412533,1,0,0
PL,48158210,1,0,0
PL,48862192,1,0,0
PL,48774655,1,0,0
PL,4813440,1,0,0
PL,4855621,1,0,0
PL,48672308,1,0,0
PL,48768711,1,0,0
PL,48913910,1,0,0
PL,48158663,1,0,0
PL,48585828,1,0,0
PL,48468888,1,0,0
PL,48126607,1,0,0
PL,4812445,1,0,0
PL,48146375,1,0,0
PL,48864711,1,0,0
PL,48585617,1,0,0
PL,4877485,1,0,0
PL,48298029,1,0,0
PL,48523748,1,0,0
PL,48322247,1,0,0
PL,48685060,1,0,0
PL,48423000,1,0,0
PL,4844715,1,0,0
PL,48325550,1,0,0
PL,4824253,1,0,0
PL,48586805,1,0,0
PL,4855221,1,0,0
PL,48914532,1,0,0
PL,48343117,1,0,0
PL,48914555,1,0,0
PL,48412718,1,0,0
PL,48256814,1,0,0
PL,48226244,1,0,0
PL,4833499,1,0,0
PL,48447542,1,0,0
PL,48897228,1,0,0
PL,48914392,1,0,0
PL,48655189,1,0,0
PL,48146223,1,0,0
PL,48297583,1,0,0
PL,48683912,1,0,0
PL,48632772,1,0,0
PL,48757622,1,0,0
PL,48618862,1,0,0
PL,4871333,1,0,0
PL,4868385,1,0,0
PL,48655447,1,0,0
PL,48324312,1,0,0
PL,48897621,1,0,0
PL,48768874,1,0,0
PL,48833132,1,0,0
PL,4822669,1,0,0
PL,48862771,1,0,0
PL,4816611,1,0,0
PL,48918389,1,0,0
PL,48943578,1,0,0
PL,48566829,1,0,0
PL,48896480,1,0,0
PL,48855555,1,0,0
PL,48823072,1,0,0
PL,48226510,1,0,0
PL,48825697,1,0,0
PL,48815287,1,0,0
PL,48593082,1,0,0
PL,4812881,1,0,0
PL,4891858,1,0,0
PL,48918010,1,0,0
PL,48856569,1,0,0
PL,48846951,1,0,0
PL,48618463,1,0,0
PL,48913918,1,0,0
PL,4833474,1,0,0
PL,48324748,1,0,0
PL,48611000,1,0,0
PL,48897622,1,0,0
PL,48391462,1,0,0
PL,48243378,1,0,0
PL,48146770,1,0,0
PL,48447100,1,0,0
PL,48128024,1,0,0
PL,48627323,1,0,0
PL,48893000,1,0,0
PL,48856813,1,0,0
PL,4881463,1,0,0
PL,48228950,1,0,0
PL,48846836,1,0,0
PL,48593067,1,0,0
PL,48156433,1,0,0
PL,48236893,1,0,0
PL,48134415,1,0,0
PL,4874855,1,0,0
PL,48185302,1,0,0
PL,48343227,1,0,0
PL,48875171,1,0,0
PL,48579425,1,0,0
PL,48412633,1,0,0
PL,48723,0,1,0
PL,48814656,1,0,0
PL,48857149,1,0,0
PL,48897232,1,0,0
PL,48323398,1,0,0
PL,48655340,1,0,0
PL,48913837,1,0,0
PL,48627396,1,0,0
PL,48566838,1,0,0
PL,48875203,1,0,0
PL,48123571,1,0,0
PL,4834321,1,0,0
PL,4861436,1,0,0
PL,48413561,1,0,0
PL,48167345,1,0,0
PL,48297775,1,0,0
PL,48856826,1,0,0
PL,48914262,1,0,0
PL,48768188,1,0,0
PL,48413874,1,0,0
PL,48324747,1,0,0
PL,48188881,1,0,0
PL,48243082,1,0,0
PL,48914246,1,0,0
PL,48468182,1,0,0
PL,48525445,1,0,0
PL,48257934,1,0,0
PL,48757813,1,0,0
PL,48757821,1,0,0
PL,48243774,1,0,0
PL,48338675,1,0,0
PL,4884535,1,0,0
PL,48323902,1,0,0
PL,48818034,1,0,0
PL,48957237,1,0,0
PL,48323394,1,0,0
PL,48128897,1,0,0
PL,48225133,1,0,0
PL,48862770,1,0,0
PL,4885673,1,0,0
PL,48225270,1,0,0
PL,48323703,1,0,0
PL,48748733,1,0,0
PL,48297672,1,0,0
PL,48236632,1,0,0
PL,4875755,1,0,0
PL,48774078,1,0,0
PL,48897679,1,0,0
PL,48914609,1,0,0
PL,48225718,1,0,0
PL,48178636,1,0,0
PL,48598232,1,0,0
PL,48774235,1,0,0
PL,486666,0,1,0
PL,48913856,1,0,0
PL,48243823,1,0,0
PL,48128041,1,0,0
PL,48768408,1,0,0
PL,48748512,1,0,0
PL,48334833,1,0,0
PL,4852327,1,0,0
PL,48613084,1,0,0
PL,485666,1,0,0
PL,48322556,1,0,0
PL,4891813,1,0,0
PL,48564914,1,0,0
PL,48957660,1,0,0
PL,48897159,1,0,0
PL,48413509,1,0,0
PL,48913590,1,0,0
PL,48683034,1,0,0
PL,48183502,1,0,0
PL,48126656,1,0,0
PL,48914596,1,0,0
PL,48172234,1,0,0
PL,48957175,1,0,0
PL,48957661,1,0,0
PL,4889758,1,0,0
PL,48166516,1,0,0
PL,48915067,1,0,0
PL,48957689,1,0,0
PL,48236892,1,0,0
PL,48486168,1,0,0
PL,48833532,1,0,0
PL,48323083,1,0,0
PL,4812429,1,0,0
PL,48236965,1,0,0
PL,48683722,1,0,0
PL,48957561,1,0,0
PL,4834357,1,0,0
PL,48774691,1,0,0
PL,48483410,1,0,0
PL,48774671,1,0,0
PL,48601,0,1,0
PL,48574,0,1,0
PL,4822824,1,0,0
PL,48655116,1,0,0
PL,48413670,1,0,0
PL,48815619,1,0,0
PL,48586808,1,0,0
PL,48438012,1,0,0
PL,48156404,1,0,0
PL,48558035,1,0,0
PL,4858772,1,0,0
PL,4881469,1,0,0
PL,48748376,1,0,0
PL,48413752,1,0,0
PL,48225615,1,0,0
PL,48748103,1,0,0
PL,48815370,1,0,0
PL,4846861,1,0,0
PL,48943444,1,0,0
PL,48614155,1,0,0
PL,4885685,1,0,0
PL,48947477,1,0,0
PL,48957312,1,0,0
PL,48800707,1,0,0
PL,4824351,1,0,0
PL,48225616,1,0,0
PL,48426165,1,0,0
PL,48833457,1,0,0
PL,48177895,1,0,0
PL,48413030,1,0,0
PL,4846811,1,0,0
PL,48748013,1,0,0
PL,48226778,1,0,0
PL,48913289,1,0,0
PL,48614286,1,0,0
PL,48426450,1,0,0
PL,48777770,1,0,0
PL,48175863,1,0,0
PL,48812221,1,0,0
PL,48413495,1,0,0
PL,48746692,1,0,0
PL,48143000,1,0,0
PL,4861640,1,0,0
PL,48774874,1,0,0
PL,48598227,1,0,0
PL,48774232,1,0,0
PL,4832725,1,0,0
PL,48585232,1,0,0
PL,48146232,1,0,0
PL,48623102,1,0,0
PL,48124004,1,0,0
PL,48775065,1,0,0
PL,48613331,1,0,0
PL,48914255,1,0,0
PL,4883375,1,0,0
PL,4868410,1,0,0
PL,48877331,1,0,0
PL,48182022,1,0,0
PL,4824441,1,0,0
PL,4861639,1,0,0
PL,4814665,1,0,0
PL,48948037,1,0,0
PL,48914599,1,0,0
PL,48683687,1,0,0
PL,48585242,1,0,0
PL,48833789,1,0,0
PL,4894349,1,0,0
PL,48943075,1,0,0
PL,48422750,1,0,0
PL,48257421,1,0,0
PL,487296,0,1,0
PL,48426632,1,0,0
PL,48632770,1,0,0
PL,48756221,1,0,0
PL,4812360,1,0,0
PL,4894735,1,0,0
PL,48297437,1,0,0
PL,48618389,1,0,0
PL,48323569,1,0,0
PL,48225979,1,0,0
PL,48126202,1,0,0
PL,48552676,1,0,0
PL,48321323,1,0,0
PL,48183501,1,0,0
PL,4852510,1,0,0
PL,48228726,1,0,0
PL,48915700,1,0,0
PL,48324598,1,0,0
PL,48483223,1,0,0
PL,48843084,1,0,0
PL,48757721,1,0,0
PL,48586803,1,0,0
PL,48326398,1,0,0
PL,48242749,1,0,0
PL,4878022,0,1,0
PL,4832257,1,0,0
PL,4858551,1,0,0
PL,48768199,1,0,0
PL,4859333,1,0,0
PL,48943714,1,0,0
PL,48323348,1,0,0
PL,48691,0,1,0
PL,48166776,1,0,0
PL,48122024,1,0,0
PL,48182063,1,0,0
PL,48158303,1,0,0
PL,48800933,1,0,0
PL,48683788,1,0,0
PL,487672,1,0,0
PL,48413779,1,0,0
PL,4822665,1,0,0
PL,48913951,1,0,0
PL,48825765,1,0,0
PL,4842280,1,0,0
PL,48774710,1,0,0
PL,48672307,1,0,0
PL,48857199,1,0,0
PL,4858691,1,0,0
PL,48486182,1,0,0
PL,4845902,0,1,0
PL,48748736,1,0,0
PL,48324599,1,0,0
PL,48913831,1,0,0
PL,4861889,1,0,0
PL,4822619,1,0,0
PL,48172409,1,0,0
PL,48450,0,1,0
PL,48146620,1,0,0
PL,48158354,1,0,0
PL,48633000,1,0,0
PL,48683511,1,0,0
PL,48896144,1,0,0
PL,48146753,1,0,0
PL,48914632,1,0,0
PL,48236592,1,0,0
PL,48334321,1,0,0
PL,48323029,1,0,0
PL,48413734,1,0,0
PL,48483321,1,0,0
PL,48672522,1,0,0
PL,4817748,1,0,0
PL,48825706,1,0,0
PL,48324545,1,0,0
PL,4823662,1,0,0
PL,48323393,1,0,0
PL,48846664,1,0,0
PL,4857944,0,1,0
PL,48943072,1,0,0
PL,4842717,1,0,0
PL,48914509,1,0,0
PL,4841363,1,0,0
PL,48185304,1,0,0
PL,48468580,1,0,0
PL,4822534,1,0,0
PL,48818221,1,0,0
PL,48815853,1,0,0
PL,48225981,1,0,0
PL,48857778,1,0,0
PL,48845361,1,0,0
PL,48228838,1,0,0
PL,48673063,1,0,0
PL,48128899,1,0,0
PL,486907,0,1,0
PL,48156481,1,0,0
PL,4822661,1,0,0
PL,48123876,1,0,0
PL,4818471,1,0,0
PL,487951,0,1,0
PL,48123800,1,0,0
PL,48163000,1,0,0
PL,48655455,1,0,0
PL,48543070,1,0,0
PL,48655458,1,0,0
PL,48864753,1,0,0
PL,48757230,1,0,0
PL,48172761,1,0,0
PL,48768384,1,0,0
PL,48184158,1,0,0
PL,48436592,1,0,0
PL,48226621,1,0,0
PL,48343839,1,0,0
PL,48683517,1,0,0
PL,48778013,1,0,0
PL,48334834,1,0,0
PL,48158790,1,0,0
PL,48156402,1,0,0
PL,4868418,1,0,0
PL,48122575,1,0,0
PL,4833873,1,0,0
PL,48236842,1,0,0
PL,48758013,1,0,0
PL,48815658,1,0,0
PL,4832223,1,0,0
PL,48426490,1,0,0
PL,48324182,1,0,0
PL,48815633,1,0,0
PL,48323374,1,0,0
PL,48585332,1,0,0
PL,48846800,1,0,0
PL,48743333,1,0,0
PL,48552706,1,0,0
PL,48673572,1,0,0
PL,48683911,1,0,0
PL,48228053,1,0,0
PL,48748715,1,0,0
PL,48957402,1,0,0
PL,4817222,1,0,0
PL,48915706,1,0,0
PL,48122593,1,0,0
PL,48486781,1,0,0
PL,48323465,1,0,0
PL,48683071,1,0,0
PL,48323642,1,0,0
PL,48427139,1,0,0
PL,48918193,1,0,0
PL,48443003,1,0,0
PL,48335066,1,0,0
PL,48778024,1,0,0
PL,48611612,1,0,0
PL,48579530,1,0,0
PL,48857177,1,0,0
